The initialization template is either None or invalid, the servers and jobs will be generated randomly
Episode 36500, Average_updates: 0.241888, iterations: 18213500,reward: -2416.817872
Episode 36600, Average_updates: 0.243703, iterations: 18263400,reward: -2431.912392
Episode 36700, Average_updates: 0.241985, iterations: 18313300,reward: -2422.661999
Episode 36800, Average_updates: 0.243047, iterations: 18363200,reward: -2428.181487
Episode 36900, Average_updates: 0.243338, iterations: 18413100,reward: -2430.549165
Episode 37000, Average_updates: 0.243441, iterations: 18463000,reward: -2432.984018
Episode 37100, Average_updates: 0.241356, iterations: 18512900,reward: -2409.764055
Episode 37200, Average_updates: 0.242866, iterations: 18562800,reward: -2431.166452
Episode 37300, Average_updates: 0.242563, iterations: 18612700,reward: -2424.895495
Episode 37400, Average_updates: 0.243010, iterations: 18662600,reward: -2426.721486
Episode 37500, Average_updates: 0.241864, iterations: 18712500,reward: -2415.787927
Episode 37600, Average_updates: 0.243462, iterations: 18762400,reward: -2433.817022
Episode 37700, Average_updates: 0.243182, iterations: 18812300,reward: -2428.659621
Episode 37800, Average_updates: 0.243568, iterations: 18862200,reward: -2435.832445
Episode 37900, Average_updates: 0.242164, iterations: 18912100,reward: -2416.587538
Episode 38000, Average_updates: 0.242240, iterations: 18962000,reward: -2419.314186
Episode 38100, Average_updates: 0.242886, iterations: 19011900,reward: -2433.667500
Episode 38200, Average_updates: 0.243377, iterations: 19061800,reward: -2433.029923
Episode 38300, Average_updates: 0.242522, iterations: 19111700,reward: -2423.174981
Episode 38400, Average_updates: 0.241838, iterations: 19161600,reward: -2421.516080
Episode 38500, Average_updates: 0.242602, iterations: 19211500,reward: -2426.831551
Episode 38600, Average_updates: 0.243223, iterations: 19261400,reward: -2429.133252
Episode 38700, Average_updates: 0.242260, iterations: 19311300,reward: -2421.335534
Episode 38800, Average_updates: 0.242308, iterations: 19361200,reward: -2422.337892
Episode 38900, Average_updates: 0.241376, iterations: 19411100,reward: -2410.926085
Episode 39000, Average_updates: 0.243848, iterations: 19461000,reward: -2435.919801
Episode 39100, Average_updates: 0.242609, iterations: 19510900,reward: -2421.891927
Episode 39200, Average_updates: 0.242207, iterations: 19560800,reward: -2420.538650
Episode 39300, Average_updates: 0.243124, iterations: 19610700,reward: -2428.570113
Episode 39400, Average_updates: 0.242777, iterations: 19660600,reward: -2423.938054
Episode 39500, Average_updates: 0.242282, iterations: 19710500,reward: -2420.764261
Episode 39600, Average_updates: 0.243497, iterations: 19760400,reward: -2434.867784
Episode 39700, Average_updates: 0.242146, iterations: 19810300,reward: -2423.365551
Episode 39800, Average_updates: 0.242612, iterations: 19860200,reward: -2425.758061
Episode 39900, Average_updates: 0.240796, iterations: 19910100,reward: -2404.219777
Episode 40000, Average_updates: 0.242599, iterations: 19960000,reward: -2423.606271
Episode 40100, Average_updates: 0.241247, iterations: 20009900,reward: -2409.844335
Episode 40200, Average_updates: 0.241759, iterations: 20059800,reward: -2420.163049
Episode 40300, Average_updates: 0.243566, iterations: 20109700,reward: -2440.001364
Episode 40400, Average_updates: 0.242350, iterations: 20159600,reward: -2419.443805
Episode 40500, Average_updates: 0.241557, iterations: 20209500,reward: -2412.651677
Episode 40600, Average_updates: 0.242808, iterations: 20259400,reward: -2426.037538
Episode 40700, Average_updates: 0.242780, iterations: 20309300,reward: -2431.364864
Episode 40800, Average_updates: 0.243184, iterations: 20359200,reward: -2428.116625
Episode 40900, Average_updates: 0.241210, iterations: 20409100,reward: -2409.227652
Episode 41000, Average_updates: 0.242548, iterations: 20459000,reward: -2423.052130
Episode 41100, Average_updates: 0.242432, iterations: 20508900,reward: -2421.517440
Episode 41200, Average_updates: 0.241899, iterations: 20558800,reward: -2417.556754
Episode 41300, Average_updates: 0.242086, iterations: 20608700,reward: -2416.326387
Episode 41400, Average_updates: 0.243053, iterations: 20658600,reward: -2429.570561
Episode 41500, Average_updates: 0.243385, iterations: 20708500,reward: -2433.366646
Episode 41600, Average_updates: 0.243248, iterations: 20758400,reward: -2429.444117
Episode 41700, Average_updates: 0.242990, iterations: 20808300,reward: -2426.887255
Episode 41800, Average_updates: 0.243460, iterations: 20858200,reward: -2435.519444
Episode 41900, Average_updates: 0.241707, iterations: 20908100,reward: -2412.946487
Episode 42000, Average_updates: 0.242342, iterations: 20958000,reward: -2421.189017
Episode 42100, Average_updates: 0.241706, iterations: 21007900,reward: -2413.362488
Episode 42200, Average_updates: 0.243357, iterations: 21057800,reward: -2445.573916
Episode 42300, Average_updates: 0.242481, iterations: 21107700,reward: -2424.451575
Episode 42400, Average_updates: 0.241793, iterations: 21157600,reward: -2415.290369
Episode 42500, Average_updates: 0.241143, iterations: 21207500,reward: -2420.365686
Episode 42600, Average_updates: 0.241821, iterations: 21257400,reward: -2416.890325
Episode 42700, Average_updates: 0.243090, iterations: 21307300,reward: -2429.799059
Episode 42800, Average_updates: 0.242546, iterations: 21357200,reward: -2420.251012
Episode 42900, Average_updates: 0.242994, iterations: 21407100,reward: -2431.543129
Episode 43000, Average_updates: 0.242714, iterations: 21457000,reward: -2426.305441
Episode 43100, Average_updates: 0.242711, iterations: 21506900,reward: -2424.594480
Episode 43200, Average_updates: 0.241653, iterations: 21556800,reward: -2415.473670
Episode 43300, Average_updates: 0.243271, iterations: 21606700,reward: -2428.980166
Episode 43400, Average_updates: 0.244374, iterations: 21656600,reward: -2441.211786
Episode 43500, Average_updates: 0.244083, iterations: 21706500,reward: -2438.319851
Episode 43600, Average_updates: 0.244125, iterations: 21756400,reward: -2436.475094
Episode 43700, Average_updates: 0.243691, iterations: 21806300,reward: -2434.297838
Episode 43800, Average_updates: 0.240804, iterations: 21856200,reward: -2405.735262
Episode 43900, Average_updates: 0.242686, iterations: 21906100,reward: -2422.355067
Episode 44000, Average_updates: 0.242990, iterations: 21956000,reward: -2430.937876
Episode 44100, Average_updates: 0.241413, iterations: 22005900,reward: -2411.438671
Episode 44200, Average_updates: 0.243038, iterations: 22055800,reward: -2428.434368
Episode 44300, Average_updates: 0.241549, iterations: 22105700,reward: -2413.231322
Episode 44400, Average_updates: 0.243380, iterations: 22155600,reward: -2429.541951
Episode 44500, Average_updates: 0.242061, iterations: 22205500,reward: -2422.828365
Episode 44600, Average_updates: 0.242223, iterations: 22255400,reward: -2419.592097
Episode 44700, Average_updates: 0.242078, iterations: 22305300,reward: -2421.683737
Episode 44800, Average_updates: 0.243824, iterations: 22355200,reward: -2435.958496
Episode 44900, Average_updates: 0.243641, iterations: 22405100,reward: -2432.439867
Episode 45000, Average_updates: 0.243461, iterations: 22455000,reward: -2431.863189
Episode 45100, Average_updates: 0.242744, iterations: 22504900,reward: -2423.646425
Episode 45200, Average_updates: 0.242546, iterations: 22554800,reward: -2433.581624
Episode 45300, Average_updates: 0.240735, iterations: 22604700,reward: -2406.614929
Episode 45400, Average_updates: 0.243156, iterations: 22654600,reward: -2434.217006
Episode 45500, Average_updates: 0.242214, iterations: 22704500,reward: -2420.963173
Episode 45600, Average_updates: 0.242478, iterations: 22754400,reward: -2421.708904
Episode 45700, Average_updates: 0.242356, iterations: 22804300,reward: -2420.588037
Episode 45800, Average_updates: 0.242494, iterations: 22854200,reward: -2426.882309
Episode 45900, Average_updates: 0.242721, iterations: 22904100,reward: -2425.465766
Episode 46000, Average_updates: 0.243904, iterations: 22954000,reward: -2437.639284
Episode 46100, Average_updates: 0.242771, iterations: 23003900,reward: -2424.941539
Episode 46200, Average_updates: 0.241305, iterations: 23053800,reward: -2411.241735
Episode 46300, Average_updates: 0.243106, iterations: 23103700,reward: -2429.769673
Episode 46400, Average_updates: 0.241629, iterations: 23153600,reward: -2413.232511
Episode 46500, Average_updates: 0.242377, iterations: 23203500,reward: -2422.023059
Episode 46600, Average_updates: 0.243369, iterations: 23253400,reward: -2429.721097
Episode 46700, Average_updates: 0.242685, iterations: 23303300,reward: -2425.630454
Episode 46800, Average_updates: 0.242847, iterations: 23353200,reward: -2425.698599
Episode 46900, Average_updates: 0.241407, iterations: 23403100,reward: -2411.047771
Episode 47000, Average_updates: 0.243298, iterations: 23453000,reward: -2429.257608
Episode 47100, Average_updates: 0.242987, iterations: 23502900,reward: -2425.942750
Episode 47200, Average_updates: 0.242361, iterations: 23552800,reward: -2434.695634
Episode 47300, Average_updates: 0.241919, iterations: 23602700,reward: -2414.916091
Episode 47400, Average_updates: 0.242495, iterations: 23652600,reward: -2422.197475
Episode 47500, Average_updates: 0.243597, iterations: 23702500,reward: -2439.411764
Episode 47600, Average_updates: 0.242263, iterations: 23752400,reward: -2420.360492
Episode 47700, Average_updates: 0.242159, iterations: 23802300,reward: -2420.956067
Episode 47800, Average_updates: 0.241363, iterations: 23852200,reward: -2410.358985
Episode 47900, Average_updates: 0.243925, iterations: 23902100,reward: -2439.815826
Episode 48000, Average_updates: 0.242391, iterations: 23952000,reward: -2423.080692
Episode 48100, Average_updates: 0.243057, iterations: 24001900,reward: -2428.424834
Episode 48200, Average_updates: 0.242487, iterations: 24051800,reward: -2421.619986
Episode 48300, Average_updates: 0.242632, iterations: 24101700,reward: -2422.973618
Episode 48400, Average_updates: 0.243557, iterations: 24151600,reward: -2433.829344
Episode 48500, Average_updates: 0.242051, iterations: 24201500,reward: -2419.441751
Episode 48600, Average_updates: 0.242925, iterations: 24251400,reward: -2426.677219
Episode 48700, Average_updates: 0.242103, iterations: 24301300,reward: -2419.521048
Episode 48800, Average_updates: 0.243256, iterations: 24351200,reward: -2430.298329
Episode 48900, Average_updates: 0.242568, iterations: 24401100,reward: -2422.930026
Episode 49000, Average_updates: 0.243481, iterations: 24451000,reward: -2433.659461
Episode 49100, Average_updates: 0.242056, iterations: 24500900,reward: -2418.907910
Episode 49200, Average_updates: 0.241468, iterations: 24550800,reward: -2412.735878
Episode 49300, Average_updates: 0.242519, iterations: 24600700,reward: -2424.311334
Episode 49400, Average_updates: 0.243353, iterations: 24650600,reward: -2431.464662
Episode 49500, Average_updates: 0.242585, iterations: 24700500,reward: -2428.185129
Episode 49600, Average_updates: 0.241741, iterations: 24750400,reward: -2414.333736
Episode 49700, Average_updates: 0.240194, iterations: 24800300,reward: -2402.308720
Episode 49800, Average_updates: 0.240912, iterations: 24850200,reward: -2406.341176
Episode 49900, Average_updates: 0.243070, iterations: 24900100,reward: -2429.077145
Episode 50000, Average_updates: 0.243405, iterations: 24950000,reward: -2433.597365
Episode 50100, Average_updates: 0.242972, iterations: 24999900,reward: -2430.938443
Episode 50200, Average_updates: 0.244000, iterations: 25049800,reward: -2441.686926
Episode 50300, Average_updates: 0.241913, iterations: 25099700,reward: -2415.362506
Episode 50400, Average_updates: 0.242274, iterations: 25149600,reward: -2421.314912
Episode 50500, Average_updates: 0.241789, iterations: 25199500,reward: -2415.193979
Episode 50600, Average_updates: 0.241936, iterations: 25249400,reward: -2416.127701
Episode 50700, Average_updates: 0.243674, iterations: 25299300,reward: -2441.428212
Episode 50800, Average_updates: 0.243643, iterations: 25349200,reward: -2438.720357
Episode 50900, Average_updates: 0.241848, iterations: 25399100,reward: -2415.555902
Episode 51000, Average_updates: 0.243331, iterations: 25449000,reward: -2434.498275
Episode 51100, Average_updates: 0.243389, iterations: 25498900,reward: -2430.957700
Episode 51200, Average_updates: 0.242913, iterations: 25548800,reward: -2426.606635
Episode 51300, Average_updates: 0.243094, iterations: 25598700,reward: -2428.147798
Episode 51400, Average_updates: 0.242919, iterations: 25648600,reward: -2427.734575
Episode 51500, Average_updates: 0.241308, iterations: 25698500,reward: -2411.681576
Episode 51600, Average_updates: 0.243635, iterations: 25748400,reward: -2433.293301
Episode 51700, Average_updates: 0.242546, iterations: 25798300,reward: -2422.104326
Episode 51800, Average_updates: 0.243389, iterations: 25848200,reward: -2428.310827
Episode 51900, Average_updates: 0.242352, iterations: 25898100,reward: -2420.098203
Episode 52000, Average_updates: 0.242572, iterations: 25948000,reward: -2428.199376
Episode 52100, Average_updates: 0.243404, iterations: 25997900,reward: -2431.893457
Episode 52200, Average_updates: 0.244334, iterations: 26047800,reward: -2443.918680
Episode 52300, Average_updates: 0.243198, iterations: 26097700,reward: -2428.647079
Episode 52400, Average_updates: 0.244274, iterations: 26147600,reward: -2436.803677
Episode 52500, Average_updates: 0.242642, iterations: 26197500,reward: -2426.118674
Episode 52600, Average_updates: 0.242676, iterations: 26247400,reward: -2423.514816
Episode 52700, Average_updates: 0.243866, iterations: 26297300,reward: -2438.192045
Episode 52800, Average_updates: 0.242489, iterations: 26347200,reward: -2421.757657
Episode 52900, Average_updates: 0.241676, iterations: 26397100,reward: -2413.135706
Episode 53000, Average_updates: 0.240984, iterations: 26447000,reward: -2408.123937
Episode 53100, Average_updates: 0.241436, iterations: 26496900,reward: -2413.380161
Episode 53200, Average_updates: 0.241391, iterations: 26546800,reward: -2422.276324
Episode 53300, Average_updates: 0.244096, iterations: 26596700,reward: -2442.938634
Episode 53400, Average_updates: 0.242898, iterations: 26646600,reward: -2426.404460
Episode 53500, Average_updates: 0.243251, iterations: 26696500,reward: -2430.018830
Episode 53600, Average_updates: 0.240774, iterations: 26746400,reward: -2405.098243
Episode 53700, Average_updates: 0.240531, iterations: 26796300,reward: -2402.855156
Episode 53800, Average_updates: 0.243974, iterations: 26846200,reward: -2436.453827
Episode 53900, Average_updates: 0.243534, iterations: 26896100,reward: -2438.721551
Episode 54000, Average_updates: 0.242997, iterations: 26946000,reward: -2434.021660
Episode 54100, Average_updates: 0.242294, iterations: 26995900,reward: -2430.286602
Episode 54200, Average_updates: 0.244316, iterations: 27045800,reward: -2430.233190
Episode 54300, Average_updates: 0.242797, iterations: 27095700,reward: -2426.866409
Episode 54400, Average_updates: 0.242968, iterations: 27145600,reward: -2429.211560
Episode 54500, Average_updates: 0.242219, iterations: 27195500,reward: -2420.383470
Episode 54600, Average_updates: 0.243298, iterations: 27245400,reward: -2430.241561
Episode 54700, Average_updates: 0.243053, iterations: 27295300,reward: -2431.064793
Episode 54800, Average_updates: 0.242599, iterations: 27345200,reward: -2422.682476
Episode 54900, Average_updates: 0.244352, iterations: 27395100,reward: -2438.818908
Episode 55000, Average_updates: 0.242053, iterations: 27445000,reward: -2422.886996
Episode 55100, Average_updates: 0.241720, iterations: 27494900,reward: -2429.685839
Episode 55200, Average_updates: 0.241218, iterations: 27544800,reward: -2409.130933
Episode 55300, Average_updates: 0.242767, iterations: 27594700,reward: -2426.888678
Episode 55400, Average_updates: 0.242354, iterations: 27644600,reward: -2420.688243
Episode 55500, Average_updates: 0.242249, iterations: 27694500,reward: -2432.768721
Episode 55600, Average_updates: 0.241198, iterations: 27744400,reward: -2415.548726
Episode 55700, Average_updates: 0.241113, iterations: 27794300,reward: -2411.112548
Episode 55800, Average_updates: 0.239687, iterations: 27844200,reward: -2395.330091
Episode 55900, Average_updates: 0.242759, iterations: 27894100,reward: -2424.626707
Episode 56000, Average_updates: 0.242148, iterations: 27944000,reward: -2418.678048
Episode 56100, Average_updates: 0.242260, iterations: 27993900,reward: -2417.882563
Episode 56200, Average_updates: 0.243089, iterations: 28043800,reward: -2428.569218
Episode 56300, Average_updates: 0.242845, iterations: 28093700,reward: -2427.879388
Episode 56400, Average_updates: 0.243106, iterations: 28143600,reward: -2433.101915
Episode 56500, Average_updates: 0.242594, iterations: 28193500,reward: -2424.528098
Episode 56600, Average_updates: 0.242755, iterations: 28243400,reward: -2420.781217
Episode 56700, Average_updates: 0.243656, iterations: 28293300,reward: -2435.110638
Episode 56800, Average_updates: 0.242062, iterations: 28343200,reward: -2417.855479
Episode 56900, Average_updates: 0.243363, iterations: 28393100,reward: -2427.221472
Episode 57000, Average_updates: 0.243577, iterations: 28443000,reward: -2437.347123
Episode 57100, Average_updates: 0.242586, iterations: 28492900,reward: -2421.572386
Episode 57200, Average_updates: 0.242170, iterations: 28542800,reward: -2417.754272
Episode 57300, Average_updates: 0.242322, iterations: 28592700,reward: -2418.676265
Episode 57400, Average_updates: 0.243210, iterations: 28642600,reward: -2425.466415
Episode 57500, Average_updates: 0.242149, iterations: 28692500,reward: -2424.772796
Episode 57600, Average_updates: 0.243350, iterations: 28742400,reward: -2433.736444
Episode 57700, Average_updates: 0.242711, iterations: 28792300,reward: -2423.902895
Episode 57800, Average_updates: 0.241589, iterations: 28842200,reward: -2413.720372
Episode 57900, Average_updates: 0.242424, iterations: 28892100,reward: -2427.338436
Episode 58000, Average_updates: 0.243437, iterations: 28942000,reward: -2431.965469
Episode 58100, Average_updates: 0.242892, iterations: 28991900,reward: -2428.500927
Episode 58200, Average_updates: 0.241389, iterations: 29041800,reward: -2410.693324
Episode 58300, Average_updates: 0.241797, iterations: 29091700,reward: -2416.132199
Episode 58400, Average_updates: 0.241294, iterations: 29141600,reward: -2409.966364
Episode 58500, Average_updates: 0.242191, iterations: 29191500,reward: -2420.265591
Episode 58600, Average_updates: 0.242304, iterations: 29241400,reward: -2421.551456
Episode 58700, Average_updates: 0.242014, iterations: 29291300,reward: -2422.850702
Episode 58800, Average_updates: 0.243802, iterations: 29341200,reward: -2417.069836
Episode 58900, Average_updates: 0.241898, iterations: 29391100,reward: -2418.663934
Episode 59000, Average_updates: 0.241693, iterations: 29441000,reward: -2413.012054
Episode 59100, Average_updates: 0.242516, iterations: 29490900,reward: -2426.693861
Episode 59200, Average_updates: 0.242461, iterations: 29540800,reward: -2423.793875
Episode 59300, Average_updates: 0.244023, iterations: 29590700,reward: -2439.223146
Episode 59400, Average_updates: 0.242956, iterations: 29640600,reward: -2426.110995
Episode 59500, Average_updates: 0.243319, iterations: 29690500,reward: -2429.789019
Episode 59600, Average_updates: 0.242753, iterations: 29740400,reward: -2425.020744
Episode 59700, Average_updates: 0.241870, iterations: 29790300,reward: -2421.091064
Episode 59800, Average_updates: 0.242191, iterations: 29840200,reward: -2426.457822
Episode 59900, Average_updates: 0.240355, iterations: 29890100,reward: -2398.722249
Episode 60000, Average_updates: 0.242480, iterations: 29940000,reward: -2422.464731
Episode 60100, Average_updates: 0.242287, iterations: 29989900,reward: -2421.362217
Episode 60200, Average_updates: 0.241489, iterations: 30039800,reward: -2412.904895
Episode 60300, Average_updates: 0.242101, iterations: 30089700,reward: -2419.470896
Episode 60400, Average_updates: 0.242759, iterations: 30139600,reward: -2426.248320
Episode 60500, Average_updates: 0.243401, iterations: 30189500,reward: -2434.538743
Episode 60600, Average_updates: 0.242802, iterations: 30239400,reward: -2429.063540
Episode 60700, Average_updates: 0.242263, iterations: 30289300,reward: -2418.636286
Episode 60800, Average_updates: 0.243341, iterations: 30339200,reward: -2432.445304
Episode 60900, Average_updates: 0.242146, iterations: 30389100,reward: -2418.382778
Episode 61000, Average_updates: 0.242492, iterations: 30439000,reward: -2421.997290
Episode 61100, Average_updates: 0.242526, iterations: 30488900,reward: -2415.345193
Episode 61200, Average_updates: 0.242572, iterations: 30538800,reward: -2428.314388
Episode 61300, Average_updates: 0.243202, iterations: 30588700,reward: -2432.257625
Episode 61400, Average_updates: 0.241252, iterations: 30638600,reward: -2411.309794
Episode 61500, Average_updates: 0.242308, iterations: 30688500,reward: -2423.565540
Episode 61600, Average_updates: 0.243202, iterations: 30738400,reward: -2429.034509
Episode 61700, Average_updates: 0.242633, iterations: 30788300,reward: -2415.976263
Episode 61800, Average_updates: 0.241240, iterations: 30838200,reward: -2409.201237
Episode 61900, Average_updates: 0.242006, iterations: 30888100,reward: -2414.646017
Episode 62000, Average_updates: 0.243634, iterations: 30938000,reward: -2441.038631
Episode 62100, Average_updates: 0.242520, iterations: 30987900,reward: -2421.514100
Episode 62200, Average_updates: 0.242416, iterations: 31037800,reward: -2422.777534
Episode 62300, Average_updates: 0.243434, iterations: 31087700,reward: -2442.144916
Episode 62400, Average_updates: 0.243495, iterations: 31137600,reward: -2433.454361
Episode 62500, Average_updates: 0.243542, iterations: 31187500,reward: -2433.373431
Episode 62600, Average_updates: 0.242050, iterations: 31237400,reward: -2422.943540
Episode 62700, Average_updates: 0.242329, iterations: 31287300,reward: -2419.044092
Episode 62800, Average_updates: 0.241376, iterations: 31337200,reward: -2412.510709
Episode 62900, Average_updates: 0.242742, iterations: 31387100,reward: -2426.698503
Episode 63000, Average_updates: 0.243839, iterations: 31437000,reward: -2434.902596
Episode 63100, Average_updates: 0.242922, iterations: 31486900,reward: -2434.660502
Episode 63200, Average_updates: 0.242876, iterations: 31536800,reward: -2430.239546
Episode 63300, Average_updates: 0.242218, iterations: 31586700,reward: -2418.264568
Episode 63400, Average_updates: 0.242576, iterations: 31636600,reward: -2423.620354
Episode 63500, Average_updates: 0.242927, iterations: 31686500,reward: -2425.478595
Episode 63600, Average_updates: 0.241994, iterations: 31736400,reward: -2421.457861
Episode 63700, Average_updates: 0.242468, iterations: 31786300,reward: -2423.526232
Episode 63800, Average_updates: 0.241765, iterations: 31836200,reward: -2415.262776
Episode 63900, Average_updates: 0.240887, iterations: 31886100,reward: -2403.954618
Episode 64000, Average_updates: 0.243433, iterations: 31936000,reward: -2435.607593
Episode 64100, Average_updates: 0.241174, iterations: 31985900,reward: -2408.277849
Episode 64200, Average_updates: 0.241970, iterations: 32035800,reward: -2420.052825
Episode 64300, Average_updates: 0.243831, iterations: 32085700,reward: -2434.558899
Episode 64400, Average_updates: 0.242810, iterations: 32135600,reward: -2439.586220
Episode 64500, Average_updates: 0.243107, iterations: 32185500,reward: -2427.594891
Episode 64600, Average_updates: 0.242788, iterations: 32235400,reward: -2424.994874
Episode 64700, Average_updates: 0.243435, iterations: 32285300,reward: -2433.806146
Episode 64800, Average_updates: 0.241932, iterations: 32335200,reward: -2417.677126
Episode 64900, Average_updates: 0.241705, iterations: 32385100,reward: -2419.835576
Episode 65000, Average_updates: 0.242310, iterations: 32435000,reward: -2423.660600
Episode 65100, Average_updates: 0.241781, iterations: 32484900,reward: -2423.592623
Episode 65200, Average_updates: 0.242403, iterations: 32534800,reward: -2422.481306
Episode 65300, Average_updates: 0.242402, iterations: 32584700,reward: -2421.444027
Episode 65400, Average_updates: 0.241969, iterations: 32634600,reward: -2419.126297
Episode 65500, Average_updates: 0.243178, iterations: 32684500,reward: -2428.442655
Episode 65600, Average_updates: 0.242491, iterations: 32734400,reward: -2427.992487
Episode 65700, Average_updates: 0.242104, iterations: 32784300,reward: -2423.096444
Episode 65800, Average_updates: 0.243346, iterations: 32834200,reward: -2437.502913
Episode 65900, Average_updates: 0.242384, iterations: 32884100,reward: -2420.728108
Episode 66000, Average_updates: 0.242987, iterations: 32934000,reward: -2425.213692
Episode 66100, Average_updates: 0.242538, iterations: 32983900,reward: -2435.103501
Episode 66200, Average_updates: 0.242105, iterations: 33033800,reward: -2418.811515
Episode 66300, Average_updates: 0.243785, iterations: 33083700,reward: -2433.422080
Episode 66400, Average_updates: 0.242531, iterations: 33133600,reward: -2422.556773
Episode 66500, Average_updates: 0.243878, iterations: 33183500,reward: -2437.384726
Episode 66600, Average_updates: 0.242458, iterations: 33233400,reward: -2417.758083
Episode 66700, Average_updates: 0.241872, iterations: 33283300,reward: -2415.686995
Episode 66800, Average_updates: 0.242360, iterations: 33333200,reward: -2426.419188
Episode 66900, Average_updates: 0.242051, iterations: 33383100,reward: -2421.762091
Episode 67000, Average_updates: 0.242581, iterations: 33433000,reward: -2425.505467
Episode 67100, Average_updates: 0.242979, iterations: 33482900,reward: -2439.185012
Episode 67200, Average_updates: 0.243641, iterations: 33532800,reward: -2435.497895
Episode 67300, Average_updates: 0.242222, iterations: 33582700,reward: -2420.214122
Episode 67400, Average_updates: 0.242190, iterations: 33632600,reward: -2418.177669
Episode 67500, Average_updates: 0.242933, iterations: 33682500,reward: -2429.608654
Episode 67600, Average_updates: 0.242224, iterations: 33732400,reward: -2430.440421
Episode 67700, Average_updates: 0.241077, iterations: 33782300,reward: -2411.280796
Episode 67800, Average_updates: 0.243018, iterations: 33832200,reward: -2434.628876
Episode 67900, Average_updates: 0.242278, iterations: 33882100,reward: -2425.935689
Episode 68000, Average_updates: 0.243238, iterations: 33932000,reward: -2433.798292
Episode 68100, Average_updates: 0.242137, iterations: 33981900,reward: -2422.080055
Episode 68200, Average_updates: 0.242407, iterations: 34031800,reward: -2422.091509
Episode 68300, Average_updates: 0.241927, iterations: 34081700,reward: -2417.159321
Episode 68400, Average_updates: 0.243096, iterations: 34131600,reward: -2426.354202
Episode 68500, Average_updates: 0.241940, iterations: 34181500,reward: -2415.455787
Episode 68600, Average_updates: 0.241095, iterations: 34231400,reward: -2414.330273
Episode 68700, Average_updates: 0.243301, iterations: 34281300,reward: -2432.151488
Episode 68800, Average_updates: 0.241526, iterations: 34331200,reward: -2411.466545
Episode 68900, Average_updates: 0.242989, iterations: 34381100,reward: -2426.096897
Episode 69000, Average_updates: 0.240507, iterations: 34431000,reward: -2402.877913
Episode 69100, Average_updates: 0.241108, iterations: 34480900,reward: -2416.667807
Episode 69200, Average_updates: 0.243123, iterations: 34530800,reward: -2431.819187
Episode 69300, Average_updates: 0.242224, iterations: 34580700,reward: -2417.905491
Episode 69400, Average_updates: 0.241551, iterations: 34630600,reward: -2415.023510
Episode 69500, Average_updates: 0.242411, iterations: 34680500,reward: -2428.886141
Episode 69600, Average_updates: 0.242403, iterations: 34730400,reward: -2422.455944
Episode 69700, Average_updates: 0.241634, iterations: 34780300,reward: -2415.001569
Episode 69800, Average_updates: 0.242712, iterations: 34830200,reward: -2428.938049
Episode 69900, Average_updates: 0.243065, iterations: 34880100,reward: -2427.335792
Episode 70000, Average_updates: 0.242630, iterations: 34930000,reward: -2424.661338
Episode 70100, Average_updates: 0.244058, iterations: 34979900,reward: -2438.763823
Episode 70200, Average_updates: 0.241734, iterations: 35029800,reward: -2413.775633
Episode 70300, Average_updates: 0.242177, iterations: 35079700,reward: -2417.638422
Episode 70400, Average_updates: 0.242645, iterations: 35129600,reward: -2423.902726
Episode 70500, Average_updates: 0.243257, iterations: 35179500,reward: -2435.270827
Episode 70600, Average_updates: 0.242709, iterations: 35229400,reward: -2417.928486
Episode 70700, Average_updates: 0.242199, iterations: 35279300,reward: -2419.923742
Episode 70800, Average_updates: 0.242130, iterations: 35329200,reward: -2418.497466
Episode 70900, Average_updates: 0.242510, iterations: 35379100,reward: -2422.481590
Episode 71000, Average_updates: 0.241876, iterations: 35429000,reward: -2418.956453
Episode 71100, Average_updates: 0.241197, iterations: 35478900,reward: -2409.581137
Episode 71200, Average_updates: 0.241782, iterations: 35528800,reward: -2416.708964
Episode 71300, Average_updates: 0.242443, iterations: 35578700,reward: -2421.588338
Episode 71400, Average_updates: 0.242307, iterations: 35628600,reward: -2417.726917
Episode 71500, Average_updates: 0.242511, iterations: 35678500,reward: -2433.071131
Episode 71600, Average_updates: 0.242043, iterations: 35728400,reward: -2418.622752
Episode 71700, Average_updates: 0.243089, iterations: 35778300,reward: -2427.603536
Episode 71800, Average_updates: 0.242033, iterations: 35828200,reward: -2418.048828
Episode 71900, Average_updates: 0.242710, iterations: 35878100,reward: -2424.488592
Episode 72000, Average_updates: 0.243103, iterations: 35928000,reward: -2430.181528
Episode 72100, Average_updates: 0.242120, iterations: 35977900,reward: -2426.940751
Episode 72200, Average_updates: 0.244015, iterations: 36027800,reward: -2437.354913
Episode 72300, Average_updates: 0.242915, iterations: 36077700,reward: -2428.407066
Episode 72400, Average_updates: 0.242099, iterations: 36127600,reward: -2417.121076
Episode 72500, Average_updates: 0.241665, iterations: 36177500,reward: -2414.755057
Episode 72600, Average_updates: 0.242077, iterations: 36227400,reward: -2426.888223
Episode 72700, Average_updates: 0.241758, iterations: 36277300,reward: -2414.773738
Episode 72800, Average_updates: 0.242254, iterations: 36327200,reward: -2427.159761
Episode 72900, Average_updates: 0.242841, iterations: 36377100,reward: -2426.287181
Traceback (most recent call last):
  File "train1000000.py", line 12, in <module>
  File "/workspace/JobScheduling/qlearning/q_learning.py", line 133, in train
  File "/workspace/JobScheduling/qlearning/q_learning.py", line 52, in learn
